dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
1 Before Election,1_before_election,11,প্রতিহিংসার রাজনীতি না করি কিভাবে দেশে ভালো কিছু করা যায় সেভাবে কাজ করি,প্রতিহিংসার রাজনীতি না করি কিভাবে দেশে ভালো কিছু করা যায় সেভাবে কাজ করি,4,0.9085960251856585
1 Before Election,1_before_election,12,"নৌকা গেছে যে পথে, ধানের শীষ যাবে সে পথে। নৌকা আর ধানের শীষ লাঙ্গল দেখাও শেষ, দাঁড়িপাল্লা গড়বে এবার সোনার বাংলাদেশ।",নৌকা গেছে যে পথে ধানের শীষ যাবে সে পথে নৌকা আর ধানের শীষ লাঙ্গল দেখাও শেষ দাঁড়িপাল্লা গড়বে এবার সোনার বাংলাদেশ,1,0.5009086254111175
1 Before Election,1_before_election,13,সব জায়গায় একই অবস্থা নির্বাচন বন্ধ করে দেওয়া হোক আমি লীগকে ঘুরিয়ে নিয়ে আনুক তারা বিপক্ষে কোন দলকে সাইট দেয় না হুমকি দিয়ে থাকে প্রতিটা ওয়ার্ড পর্দা থেকে একই অবস্থা,সব জায়গায় একই অবস্থা নির্বাচন বন্ধ করে দেওয়া হোক আমি লীগকে ঘুরিয়ে নিয়ে আনুক তারা বিপক্ষে কোন দলকে সাইট দেয় না হুমকি দিয়ে থাকে প্রতিটা ওয়ার্ড পর্দা থেকে একই অবস্থা,1,0.9547560197673216
1 Before Election,1_before_election,14,"দল থেকে দেরকে আজীবনের জন্য বহিষ্কার করা হোক,, নয়তো বিএনপি-র ইজ্জত মাঠে থেকে যাবে বাসায় নিয়ে ফিরতে পারবে না",দল থেকে দেরকে আজীবনের জন্য বহিষ্কার করা হোক নয়তো বিএনপি র ইজ্জত মাঠে থেকে যাবে বাসায় নিয়ে ফিরতে পারবে না,0,0.9371453470805182
1 Before Election,1_before_election,15,ক্ষমতা আসার আগেই এতো কিছু। ক্ষমতা আসার পর কি হবে একমাত্র আল্লাহ জানে,ক্ষমতা আসার আগেই এতো কিছু ক্ষমতা আসার পর কি হবে একমাত্র আল্লাহ জানে,2,0.9255151579588977
1 Before Election,1_before_election,16,"দেশের জনগণ এখন সচেতন। জোরজবরদস্তির রাজনীতি এখন আর চলবে না মানুষ আদর্শবান নেতা চায়, যার হাতে নিরাপদ দেশ ও জাতি",দেশের জনগণ এখন সচেতন জোরজবরদস্তির রাজনীতি এখন আর চলবে না মানুষ আদর্শবান নেতা চায় যার হাতে নিরাপদ দেশ ও জাতি,4,0.763117694344789
1 Before Election,1_before_election,17,এই বক্তব্য জামাতের কেউ দিলে রাকিব চাচা দল বল নিয়ে রাস্তায় নাইমে যাতো,এই বক্তব্য জামাতের কেউ দিলে রাকিব চাচা দল বল নিয়ে রাস্তায় নাইমে যাতো,2,0.8796914214579477
1 Before Election,1_before_election,18,বিএনপি আস্তে আস্তে আসল রূপে ফিরে আসতেছে,বিএনপি আস্তে আস্তে আসল রূপে ফিরে আসতেছে,1,0.72745848932303
1 Before Election,1_before_election,19,"একবারে আওমী সন্ত্রাসীদের হুংকার দিয়ে ভোটারদের জিম্মি করতে চাই,এগুলো কে জনগন আর ভয় করে না।",একবারে আওমী সন্ত্রাসীদের হুংকার দিয়ে ভোটারদের জিম্মি করতে চাই এগুলো কে জনগন আর ভয় করে না,3,0.884245061894465
1 Before Election,1_before_election,20,নব্য ফ্যাসিজম,নব্য ফ্যাসিজম,0,0.2
1 Before Election,1_before_election,21,ভালবাসা দিয়ে মানুষের মন জয় করতে হয় ভয় দেখিয়ে নয়,ভালবাসা দিয়ে মানুষের মন জয় করতে হয় ভয় দেখিয়ে নয়,4,0.5157040341322879
1 Before Election,1_before_election,22,ওকে দশটা জুতার বাড়ি দেওয়া হোক,ওকে দশটা জুতার বাড়ি দেওয়া হোক,3,0.8657784250622965
1 Before Election,1_before_election,23,দেন উনাকে ভাইরাল করে চান্দে উঠাইবেন,দেন উনাকে ভাইরাল করে চান্দে উঠাইবেন,2,0.7312587179384497
1 Before Election,1_before_election,24,এই পাগল ছাগলরা দলটাকে শেষ করে দিলো,এই পাগল ছাগলরা দলটাকে শেষ করে দিলো,1,0.7996623208595606
1 Before Election,1_before_election,25,এই সময় এই ধরনের শব্দ যেই করবে দল থেকে বহিষ্কার করা উচিৎ। আজকাল এই গুলো মানুষ ভয়পায়না।,এই সময় এই ধরনের শব্দ যেই করবে দল থেকে বহিষ্কার করা উচিৎ আজকাল এই গুলো মানুষ ভয়পায়না,0,0.8988898681069218
1 Before Election,1_before_election,26,এজন্যই ত জাতি এঁদের থেকে মুখ ফিরিয়ে নিয়েছে।,এজন্যই ত জাতি এঁদের থেকে মুখ ফিরিয়ে নিয়েছে,3,0.6514288349517033
1 Before Election,1_before_election,27,দম্ভ ধ্বংস হোক,দম্ভ ধ্বংস হোক,4,0.5962767180678673
1 Before Election,1_before_election,28,এরকম কিছু পাগল না থাকলে নির্বাচনীয় মাঠ গরম হয় না।,এরকম কিছু পাগল না থাকলে নির্বাচনীয় মাঠ গরম হয় না,1,0.7975242810460893
1 Before Election,1_before_election,29,ভোট দিবো কিশে ধানের শীষে,ভোট দিবো কিশে ধানের শীষে,4,0.839974068862446
1 Before Election,1_before_election,30,আপনাদের জরিপটা সুন্দর লাগলো এটাই বাস্তব আর অন্যগুলোতে সবাই শক্ত অবস্থায় আছে সেখান থেকে কিছু সিট বিএনপি পাবে মোটামুটি,আপনাদের জরিপটা সুন্দর লাগলো এটাই বাস্তব আর অন্যগুলোতে সবাই শক্ত অবস্থায় আছে সেখান থেকে কিছু সিট বিএনপি পাবে মোটামুটি,0,0.5380988812114605
1 Before Election,1_before_election,31,ইনশাআল্লাহ ধানের শীষ আমি আসা করি বিএনপি ক্ষমায় আসলে বাংলাদেশ নতুন বাংলাদেশ হয়ে উঠবে আবার,ইনশাআল্লাহ ধানের শীষ আমি আসা করি বিএনপি ক্ষমায় আসলে বাংলাদেশ নতুন বাংলাদেশ হয়ে উঠবে আবার,4,0.9373730447430656
1 Before Election,1_before_election,32,যে মন পঞ্চগড় এক আসন বিএনপি ধানের শীষ জিতবে,যে মন পঞ্চগড় এক আসন বিএনপি ধানের শীষ জিতবে,4,0.8842482117908628
1 Before Election,1_before_election,33,কুমিল্লা নাঙ্গলকোট আসন বিএনপি বিশাল ভোটে জয় লাভ করবে,কুমিল্লা নাঙ্গলকোট আসন বিএনপি বিশাল ভোটে জয় লাভ করবে,4,0.6493933959971967
1 Before Election,1_before_election,34,পাগলের সুখ নাকি মনে মনে এই পাগলামি নির্বাচনের পরে কোথায় থাকবে আপনার,পাগলের সুখ নাকি মনে মনে এই পাগলামি নির্বাচনের পরে কোথায় থাকবে আপনার,2,0.8639788302426487
1 Before Election,1_before_election,35,আমাদের মুন্সিগন্জ জেলার ২ নং আসন লৌহজং ও টংগি বাড়ি এডভোকেট আব্দুল সালাম আজাদ ১০০% নিসচিত ইনশাআল্লাহ,আমাদের মুন্সিগন্জ জেলার নং আসন লৌহজং ও টংগি বাড়ি এডভোকেট আব্দুল সালাম আজাদ নিসচিত ইনশাআল্লাহ,3,0.6390646073902968
1 Before Election,1_before_election,36,এই খবর দেখে আপনারা বিএনপির ভাইরা আনন্দে গদ গদ ইয়েন না। ফলাফল ঘরে তোলা পর্যন্ত অতন্দ্র প্রহরীর মত ভোট কেন্দ্র পাহারা দিবেন ।সবার বড় দায়িত্ব মহিলাদের ভোট কেন্দ্রে নিয়ে ভোট দেয়ানো ।ভোট দেয়ার পর মহিলাদের সম্মানের সহিত বাড়িতে পৌছে দিতে হবে,এই খবর দেখে আপনারা বিএনপির ভাইরা আনন্দে গদ গদ ইয়েন না ফলাফল ঘরে তোলা পর্যন্ত অতন্দ্র প্রহরীর মত ভোট কেন্দ্র পাহারা দিবেন সবার বড় দায়িত্ব মহিলাদের ভোট কেন্দ্রে নিয়ে ভোট দেয়ানো ভোট দেয়ার পর মহিলাদের সম্মানের সহিত বাড়িতে পৌছে দিতে হবে,4,0.9610710739285546
1 Before Election,1_before_election,37,আপনার ধারণা অনেকটাই সত্য।,আপনার ধারণা অনেকটাই সত্য,0,0.39975862299973364
1 Before Election,1_before_election,38,সঠিক মোট ২২০ পাবে,সঠিক মোট পাবে,0,0.7330559595048363
1 Before Election,1_before_election,39,লক্ষীপুর জেলায় কোন আসন না পেলেও লক্ষীপুর ৪ শতভাগ নিশ্চিত ইনশাআল্লাহ,লক্ষীপুর জেলায় কোন আসন না পেলেও লক্ষীপুর শতভাগ নিশ্চিত ইনশাআল্লাহ,1,0.5461718289400909
1 Before Election,1_before_election,40,নোয়াখালী পাঁচ ফখরুল ইসলাম 100%,নোয়াখালী পাঁচ ফখরুল ইসলাম,0,0.83949178146883
1 Before Election,1_before_election,41,হবিগঞ্জ সদর আছে নাম্বার ওয়ান আলকাত জি কে গোস বিপুল পুরে পাস হইবো বিপুল ভোটে,হবিগঞ্জ সদর আছে নাম্বার ওয়ান আলকাত জি কে গোস বিপুল পুরে পাস হইবো বিপুল ভোটে,0,0.9108019635081986
1 Before Election,1_before_election,42,কিসের বি এন পি পাবে ৪২০ আসন,কিসের বি এন পি পাবে আসন,0,0.8852653451039058
1 Before Election,1_before_election,43,তাহলে আর নির্বাচন দরকার কি।,তাহলে আর নির্বাচন দরকার কি,1,0.7978858381941278
1 Before Election,1_before_election,44,আপনার জরিপ আমার খুব পছন্দ হয়েছে তবে আরও বেশি আসন পাবে বিএনপি,আপনার জরিপ আমার খুব পছন্দ হয়েছে তবে আরও বেশি আসন পাবে বিএনপি,0,0.884465630221277
1 Before Election,1_before_election,45,২৮ কুড়িগ্রাম ৪ বিএন পি জয় নিশ্চিত ইনশাআল্লাহ।,কুড়িগ্রাম বিএন পি জয় নিশ্চিত ইনশাআল্লাহ,1,0.5749294168719764
1 Before Election,1_before_election,46,চুয়াডাঙ্গা এক আসন জেলা বিএনপি ৭০% ভোটার এগিয়ে আছে চুয়াডাঙ্গা শরিফুজ্জামান শরীফ ভাই এমপি প্রার্থী হবে,চুয়াডাঙ্গা এক আসন জেলা বিএনপি ভোটার এগিয়ে আছে চুয়াডাঙ্গা শরিফুজ্জামান শরীফ ভাই এমপি প্রার্থী হবে,3,0.9189841783964795
1 Before Election,1_before_election,47,সময় টিভি কে জয় বাংলা করা হবে শনিবার দিন,সময় টিভি কে জয় বাংলা করা হবে শনিবার দিন,4,0.7960265809324827
1 Before Election,1_before_election,48,এত বড় গুনিনরা যখন গননা করে দিয়েছে তখন আর ভোটের দরকার কি? রাত থেকেই ফ্যামিলি কার্ড দেওয়া শুরু করে দিক।,এত বড় গুনিনরা যখন গননা করে দিয়েছে তখন আর ভোটের দরকার কি রাত থেকেই ফ্যামিলি কার্ড দেওয়া শুরু করে দিক,1,0.9267035107158935
1 Before Election,1_before_election,49,এমন ততথো উঠে আসে সুধু সময় টিভিতে,এমন ততথো উঠে আসে সুধু সময় টিভিতে,2,0.8389542123784509
1 Before Election,1_before_election,50,মিডিয়া তো দেখছি ১দলিয় কাজ করছে,মিডিয়া তো দেখছি দলিয় কাজ করছে,4,0.7989264794862557
1 Before Election,1_before_election,51,বিএনপির ইশরাকের কর্মীরা রাতে ভোট দিতে গিয়ে জনতার কাছে ধরা। ভোটকেন্দ্র পাহারা দাও ছাত্র-জনতা।,বিএনপির ইশরাকের কর্মীরা রাতে ভোট দিতে গিয়ে জনতার কাছে ধরা ভোটকেন্দ্র পাহারা দাও ছাত্র জনতা,4,0.5005873928181154
1 Before Election,1_before_election,52,ইনশাআল্লাহ বিজয় আমাদের,ইনশাআল্লাহ বিজয় আমাদের,4,0.7306013324056395
1 Before Election,1_before_election,53,"ইনশাআল্লাহ ধানের শীষের বিজয় সুনিশ্চিত

",ইনশাআল্লাহ ধানের শীষের বিজয় সুনিশ্চিত,4,0.8661986822389699
1 Before Election,1_before_election,54,"সবাই নাহিদ ভাইকেই দেয়া উচিৎ,,, বিএনপি আওয়ামিলীগ অনেকবার পাওয়ারে আসছে, জনগ উপর শুধু জুলুম করছে তারা,,আল্লাহ দেশের মানুষ কে হেফাজত করুক,, জালিমের হাত থেকে,,",সবাই নাহিদ ভাইকেই দেয়া উচিৎ বিএনপি আওয়ামিলীগ অনেকবার পাওয়ারে আসছে জনগ উপর শুধু জুলুম করছে তারা আল্লাহ দেশের মানুষ কে হেফাজত করুক জালিমের হাত থেকে,0,0.9376435656781011
1 Before Election,1_before_election,55,নাহিদ ভাই নিশ্চিত ১০০%,নাহিদ ভাই নিশ্চিত,0,0.7965308143580481
1 Before Election,1_before_election,56,"নতুন প্রজন্ম ভোট দিবে নাহিদ শাপলা কলি কে,,,কিন্তু পুরান আমলের মানুস ভোট দিবে ধানের শীষ",নতুন প্রজন্ম ভোট দিবে নাহিদ শাপলা কলি কে কিন্তু পুরান আমলের মানুস ভোট দিবে ধানের শীষ,4,0.6312853421708311
1 Before Election,1_before_election,57,কাইয়ুম জিতবে,কাইয়ুম জিতবে,4,0.7330156747150399
1 Before Election,1_before_election,58,শাপলা কলি,শাপলা কলি,2,0.7333279488961026
1 Before Election,1_before_election,59,শাপলাকলি,শাপলাকলি,0,0.2
1 Before Election,1_before_election,60,এবার প্রথম ভোট ধানের শীষেই দেবো ইনশাআল্লাহ।,এবার প্রথম ভোট ধানের শীষেই দেবো ইনশাআল্লাহ,4,0.7396928502315732
1 Before Election,1_before_election,61,মোবাইলে কল দিয়ে ভোট চাচ্ছে এর মানে বুজতে হবে নির্বাচনে অবৈধ ভাবে টাকা করতেছে,মোবাইলে কল দিয়ে ভোট চাচ্ছে এর মানে বুজতে হবে নির্বাচনে অবৈধ ভাবে টাকা করতেছে,3,0.7490384369606881
1 Before Election,1_before_election,62,ইত্তেফাক গুটিকয়েক জামায়াত নিয়ে ভোটের জরিপ করে জনগণকে বিভ্রান্ত করার চেষ্টা করতেছে...!! আশাকরি আগামী ১২/০২/২০২৬ইং তাদের এই ভাঁওতাবাজির মুখোশ উন্মোচন হবে ইনশাআল্লাহ।,ইত্তেফাক গুটিকয়েক জামায়াত নিয়ে ভোটের জরিপ করে জনগণকে বিভ্রান্ত করার চেষ্টা করতেছে আশাকরি আগামী ইং তাদের এই ভাঁওতাবাজির মুখোশ উন্মোচন হবে ইনশাআল্লাহ,0,0.9259727599400546
1 Before Election,1_before_election,63,কতো পন্ডিত এখনও বলে নাহিদরে নাকি ঢাকা ১১ র অর্ধেক মানুষও চিনে না,কতো পন্ডিত এখনও বলে নাহিদরে নাকি ঢাকা র অর্ধেক মানুষও চিনে না,2,0.8975238209463365
1 Before Election,1_before_election,64,"মানুষকে টাকা দিয়ে যোর যবদস্তি করে কেনা যাইনা,,ব্যাবহার এবং ভালোবাসায় মুগ্ধ হয়ে যাই",মানুষকে টাকা দিয়ে যোর যবদস্তি করে কেনা যাইনা ব্যাবহার এবং ভালোবাসায় মুগ্ধ হয়ে যাই,4,0.8376186199607739
1 Before Election,1_before_election,65,আর কিছি লোক ধরে নিয়ে কথা বলেন,আর কিছি লোক ধরে নিয়ে কথা বলেন,2,0.8383582830266145
1 Before Election,1_before_election,66,ধানের শীষের বিজয় ইনশাআল্লাহ,ধানের শীষের বিজয় ইনশাআল্লাহ,4,0.839270676345133
1 Before Election,1_before_election,67,ময়লা কোথায় ফালাতে হবে সেটাই জানেনা- ভোটের ভালো জায়গা খুঁজে পাবে কি করে!,ময়লা কোথায় ফালাতে হবে সেটাই জানেনা ভোটের ভালো জায়গা খুঁজে পাবে কি করে,0,0.8658946249619902
1 Before Election,1_before_election,68,নাহিদ ভাইয়ের বিজয় হবেই ইনশাআল্লাহ,নাহিদ ভাইয়ের বিজয় হবেই ইনশাআল্লাহ,0,0.5664560296192932
1 Before Election,1_before_election,69,আমার হাতপাখার কথা কেউ কয় না কে,আমার হাতপাখার কথা কেউ কয় না কে,3,0.5999903300853442
1 Before Election,1_before_election,70,শাফলা কলি,শাফলা কলি,2,0.5999913584342488
1 Before Election,1_before_election,71,বিজয় নিশ্চিত নাহিদ ভাই,বিজয় নিশ্চিত নাহিদ ভাই,0,0.8376251149791387
1 Before Election,1_before_election,72,দল নয় এক জন সৎ এবং যোগ্য ব্যাক্তি কে ভোট দিন ইন শাহ আল্লাহ্।,দল নয় এক জন সৎ এবং যোগ্য ব্যাক্তি কে ভোট দিন ইন শাহ আল্লাহ্,3,0.7625953791392738
1 Before Election,1_before_election,73,শাপলা কলি নাহিদ কে,শাপলা কলি নাহিদ কে,2,0.7966981072366998
1 Before Election,1_before_election,74,সুন্দর প্রতিবেদন প্রকাশ।,সুন্দর প্রতিবেদন প্রকাশ,2,0.7282754030056907
1 Before Election,1_before_election,75,ইনকিলাব জিন্দাবাদ,ইনকিলাব জিন্দাবাদ,0,0.7292519391938349
1 Before Election,1_before_election,76,কাকি চাঁদাবাজির কথা বইলা বিএনপির পোন মারি দিছে,কাকি চাঁদাবাজির কথা বইলা বিএনপির পোন মারি দিছে,1,0.8369359150943655
1 Before Election,1_before_election,77,সাড়া বাংলাদেশ জাতীয়তাবাদী সন্ত্রাসী সংগঠন মানুকে ভয় দেখিয়ে ভোট সেন্টারে না যাওয়ার জন্য । গেলে হত্যার করা হবে এখনি সময় রুখে দিতে হবে,সাড়া বাংলাদেশ জাতীয়তাবাদী সন্ত্রাসী সংগঠন মানুকে ভয় দেখিয়ে ভোট সেন্টারে না যাওয়ার জন্য গেলে হত্যার করা হবে এখনি সময় রুখে দিতে হবে,2,0.5011142305155452
1 Before Election,1_before_election,78,ইত্তেফাক জামাতি মাল,ইত্তেফাক জামাতি মাল,2,0.7988800842593392
1 Before Election,1_before_election,79,কার সাথে কিসের তুলনা।কই কাইউম ভাই আরও কই গোপালভার,কার সাথে কিসের তুলনা কই কাইউম ভাই আরও কই গোপালভার,0,0.8654648647715888
1 Before Election,1_before_election,80,বাড্ডা নতুনবাজারসহ সর্বত্র কাইউমের যে চাদার মহরা চলে এর থেকে রক্ষা পেতে শাপলাকলির বিকল্প নাই,বাড্ডা নতুনবাজারসহ সর্বত্র কাইউমের যে চাদার মহরা চলে এর থেকে রক্ষা পেতে শাপলাকলির বিকল্প নাই,2,0.8636155226173078
1 Before Election,1_before_election,81,এসব লোক ধরে নিয়ে কথা বলতেছে আমরা জানি । বাড্ডাতে বিএনপি বেশী যখন সিটি কর্পোরেশন নির্বাচন হয়েছে তখন ও দেখছি ।,এসব লোক ধরে নিয়ে কথা বলতেছে আমরা জানি বাড্ডাতে বিএনপি বেশী যখন সিটি কর্পোরেশন নির্বাচন হয়েছে তখন ও দেখছি,2,0.909622746172106
1 Before Election,1_before_election,82,ধানের শীষ,ধানের শীষ,4,0.7333323372724806
1 Before Election,1_before_election,83,"যত যাই বলো,বিজয় এবার দাঁড়িপাল্লার,",যত যাই বলো বিজয় এবার দাঁড়িপাল্লার,0,0.8845116418092316
1 Before Election,1_before_election,84,বিএনপির বিকল্প নেই ঠিক বলেছেন।,বিএনপির বিকল্প নেই ঠিক বলেছেন,3,0.6186304829570028
1 Before Election,1_before_election,85,ধানের শীষ,ধানের শীষ,4,0.7333323372724806
1 Before Election,1_before_election,86,"এম এ কাইয়ুম ভাই, ধানের শীষ ইনশাআল্লাহ !",এম এ কাইয়ুম ভাই ধানের শীষ ইনশাআল্লাহ,4,0.8804711788912442
1 Before Election,1_before_election,87,দল মত ধর্ম বর্ণ নির্বিশেষে - ভোট দিবো সবাই ধানের শীষে,দল মত ধর্ম বর্ণ নির্বিশেষে ভোট দিবো সবাই ধানের শীষে,4,0.5114144464989303
1 Before Election,1_before_election,88,নাহিদ ইসলাম জিতবে ইনশাআল্লাহ,নাহিদ ইসলাম জিতবে ইনশাআল্লাহ,0,0.5752707086912122
1 Before Election,1_before_election,89,ভোটের দিনেই বুঝতে পারবে নাহিদ তার জামানত নিয়ে বাসায় যেতে পারবে না,ভোটের দিনেই বুঝতে পারবে নাহিদ তার জামানত নিয়ে বাসায় যেতে পারবে না,0,0.9194197084300314
1 Before Election,1_before_election,90,ইনশাআল্লাহ শাপলা কলি,ইনশাআল্লাহ শাপলা কলি,2,0.5498963396204278
1 Before Election,1_before_election,91,ফেসবুকের জড়িপে জিতে গেছে শাপলা কলি,ফেসবুকের জড়িপে জিতে গেছে শাপলা কলি,2,0.7997225109233458
1 Before Election,1_before_election,92,ধানের শীষ,ধানের শীষ,4,0.7333323372724806
1 Before Election,1_before_election,93,ধানের শীষ,ধানের শীষ,4,0.7333323372724806
1 Before Election,1_before_election,94,গোপাল ভাড় নাহিদ বিপুল ভোটে পরাজিত হবে,গোপাল ভাড় নাহিদ বিপুল ভোটে পরাজিত হবে,0,0.7995961638167965
1 Before Election,1_before_election,95,ধানের শীষ,ধানের শীষ,4,0.7333323372724806
1 Before Election,1_before_election,96,নাহিদ তো রাজাকার দের দলে যোগ দিছে,নাহিদ তো রাজাকার দের দলে যোগ দিছে,0,0.5128611698292116
1 Before Election,1_before_election,97,ধানের শীষ,ধানের শীষ,4,0.7333323372724806
1 Before Election,1_before_election,98,ধানের শীষ,ধানের শীষ,4,0.7333323372724806
1 Before Election,1_before_election,99,নাহিদ ভাই পাশ করুক এটা মনেপ্রাণে চাই,নাহিদ ভাই পাশ করুক এটা মনেপ্রাণে চাই,0,0.8646371953470869
1 Before Election,1_before_election,100,ঢাকার মানুষের কৃতজ্ঞতা,ঢাকার মানুষের কৃতজ্ঞতা,4,0.731085326323641
1 Before Election,1_before_election,101,কায়ুম ভাই বিএনপি,কায়ুম ভাই বিএনপি,3,0.7279853344552107
1 Before Election,1_before_election,102,মাশাআল্লাহ জাযাকাল্লাহ খায়ের,মাশাআল্লাহ জাযাকাল্লাহ খায়ের,1,0.5999654429034296
1 Before Election,1_before_election,103,ঢাকা নয় হাবিব ভাই,ঢাকা নয় হাবিব ভাই,3,0.7987112318123752
1 Before Election,1_before_election,104,বদ্দা কিন্তু ডাকসুতেও ছাত্রদলকে জিতাইছিলেন,বদ্দা কিন্তু ডাকসুতেও ছাত্রদলকে জিতাইছিলেন,0,0.2
1 Before Election,1_before_election,105,থাকবো সবাই মিলে মিশে ভোট দিবো ধানের শীষে,থাকবো সবাই মিলে মিশে ভোট দিবো ধানের শীষে,4,0.9106863160151496
1 Before Election,1_before_election,106,দুই পক্ষেই দেখি চরম চাপাবাজি চলতেছে। বিএনপি যদিও জিতে ১৬০/১৬৫ এর বেশি পাবেনা। তবে বিএনপি এইবার জিতার সম্ভাবনা কম।,দুই পক্ষেই দেখি চরম চাপাবাজি চলতেছে বিএনপি যদিও জিতে এর বেশি পাবেনা তবে বিএনপি এইবার জিতার সম্ভাবনা কম,3,0.9323609509949765
1 Before Election,1_before_election,107,জামাত এগারো দলীয় জোট 150 + পাবে।,জামাত এগারো দলীয় জোট পাবে,0,0.798943452923962
1 Before Election,1_before_election,108,কমেন্ট দেখলে বুঝা যায় জামাত কোন লেভেলের বট তৈরি করে রাখছে...!!!,কমেন্ট দেখলে বুঝা যায় জামাত কোন লেভেলের বট তৈরি করে রাখছে,2,0.9100270864834417
1 Before Election,1_before_election,109,এই তথাকথিত বুদ্ধিজীবিদের অতিরিক্ত আত্নবিশ্বাসই হয়তো বিএনপিকে ডুবাতে যথেষ্ট।,এই তথাকথিত বুদ্ধিজীবিদের অতিরিক্ত আত্নবিশ্বাসই হয়তো বিএনপিকে ডুবাতে যথেষ্ট,1,0.7323234256120674
1 Before Election,1_before_election,110,"এইসব পেইড দালালরা ছাড়া কেউই বলছেনা বিএনপি ক্ষমতায় আসবে।যদি নির্বাচন সুষ্ঠ হয় বিএনপি সর্বোচ্চ একশ সিট পাবে,পরে মিলিয়ে নিবেন।",এইসব পেইড দালালরা ছাড়া কেউই বলছেনা বিএনপি ক্ষমতায় আসবে যদি নির্বাচন সুষ্ঠ হয় বিএনপি সর্বোচ্চ একশ সিট পাবে পরে মিলিয়ে নিবেন,0,0.5267430031883265
1 Before Election,1_before_election,111,বুদ্ধিজীবি ১২ কোটি ভোটারের মনের খবর জানে,বুদ্ধিজীবি কোটি ভোটারের মনের খবর জানে,4,0.8659684872431863
