dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
After Election,after_election,15,খেলা যে চলছে কোন লেভেলে!,খেলা যে চলছে কোন লেভেলে,2,0.83906495174273
After Election,after_election,16,"নতুন বাংলাদেশ বলে কোনো শব্দ নাই। সকল দলের অংশগ্রহণ নিশ্চিত করে নির্বাচন দেওয়া উচিত ছিল। এটা অন্যায় হয়েছে, সঠিক নয়—দেশের জনগণ কখনোই মানে না এসব।",নতুন বাংলাদেশ বলে কোনো শব্দ নাই সকল দলের অংশগ্রহণ নিশ্চিত করে নির্বাচন দেওয়া উচিত ছিল এটা অন্যায় হয়েছে সঠিক নয় দেশের জনগণ কখনোই মানে না এসব,3,0.9632118594512817
After Election,after_election,17,"লোক নাই, জন নাই—কিন্তু মানুষ না থাকলেও ভোট কেমনে পড়তেছে? এটা খুবই দুঃখজনক ঘটনা। ১ ভোট পড়লেও তা হতে হবে স্বচ্ছতার মাধ্যমে। কোনো মারিক কাটিং বা ফলস ভোট দেওয়া যাবে না, নিরপেক্ষতা বজায় রাখতে হবে।",লোক নাই জন নাই কিন্তু মানুষ না থাকলেও ভোট কেমনে পড়তেছে এটা খুবই দুঃখজনক ঘটনা ভোট পড়লেও তা হতে হবে স্বচ্ছতার মাধ্যমে কোনো মারিক কাটিং বা ফলস ভোট দেওয়া যাবে না নিরপেক্ষতা বজায় রাখতে হবে,3,0.96307315621013
After Election,after_election,18,২০০৮ সালে সকল দলের অংশগ্রহণ নিশ্চিত করে ভোট পড়ে ৮৭.১৩%।,সালে সকল দলের অংশগ্রহণ নিশ্চিত করে ভোট পড়ে,3,0.7216833735365052
After Election,after_election,19,"এবার কি জনগণের প্রকৃত ভোটে এই শতাংশ ছাড়িয়ে যাবে? মারিক কাটিং হতে দেওয়া যাবে না। ১ ভোট হলেও সেটা হতে হবে জনগণের প্রকৃত ভোট, এছাড়া সব বৃথা।",এবার কি জনগণের প্রকৃত ভোটে এই শতাংশ ছাড়িয়ে যাবে মারিক কাটিং হতে দেওয়া যাবে না ভোট হলেও সেটা হতে হবে জনগণের প্রকৃত ভোট এছাড়া সব বৃথা,3,0.8892310648144318
After Election,after_election,20,সব জায়গায় দেখা ও শোনা যাচ্ছে ভোট লুটপাট করে সিল দেওয়া হচ্ছে। এটা কেমন স্বচ্ছতা? সব জায়গায় গড়বড়। নির্বাচনে সকল দলের অংশগ্রহণ নিশ্চিত নেই। ভোট জনগণ না গেলেও অন্য কেউ দিয়ে দিচ্ছে। কেন্দ্রে লোকই নাই অথচ ভোট পড়ে যাচ্ছে। ভালো লাগলো না। সব বৃথা।,সব জায়গায় দেখা ও শোনা যাচ্ছে ভোট লুটপাট করে সিল দেওয়া হচ্ছে এটা কেমন স্বচ্ছতা সব জায়গায় গড়বড় নির্বাচনে সকল দলের অংশগ্রহণ নিশ্চিত নেই ভোট জনগণ না গেলেও অন্য কেউ দিয়ে দিচ্ছে কেন্দ্রে লোকই নাই অথচ ভোট পড়ে যাচ্ছে ভালো লাগলো না সব বৃথা,3,0.9701598943834199
After Election,after_election,21,বাংলাদেশ শুধু বাংলাদেশ হয়। নতুন বাংলাদেশ বলে কোনো শব্দ নাই।,বাংলাদেশ শুধু বাংলাদেশ হয় নতুন বাংলাদেশ বলে কোনো শব্দ নাই,3,0.7049514154402318
After Election,after_election,22,শাউয়া প্রতিনিধি শাইয়া দেখছে।,শাউয়া প্রতিনিধি শাইয়া দেখছে,3,0.5949490628472657
After Election,after_election,23,সাজানো গোছানো নাটক—রাতেই ভোট ক্লিয়ার!,সাজানো গোছানো নাটক রাতেই ভোট ক্লিয়ার,4,0.8391739991766688
After Election,after_election,24,"প্রতারিত করেছে, তার জ্বলন্ত প্রমাণ নিচে।",প্রতারিত করেছে তার জ্বলন্ত প্রমাণ নিচে,0,0.5965803365201295
After Election,after_election,25,তাসলিম জারা,তাসলিম জারা,0,0.2
After Election,after_election,26,নুরুল হক নুরু,নুরুল হক নুরু,1,0.5999684395602854
After Election,after_election,27,জনগণ কী বলে শুনুন।,জনগণ কী বলে শুনুন,3,0.7331992075830353
After Election,after_election,28,প্রতিটি ভিডিওতে দেখুন।,প্রতিটি ভিডিওতে দেখুন,3,0.7333184139035612
After Election,after_election,29,জিলাপি আছে নাকি?,জিলাপি আছে নাকি,2,0.7326632167183984
After Election,after_election,30,"Anayet Ahamed জি ভাই, পুরো ইফতারের সামগ্রী ছিল!!",anayet ahamed জি ভাই পুরো ইফতারের সামগ্রী ছিল,1,0.8997527881286534
After Election,after_election,31,কচি বাবু'টাহ্ এখনো বিছানায় হিসু করে,কচি বাবু টাহ্ এখনো বিছানায় হিসু করে,2,0.8664231172544478
After Election,after_election,32,মনে হচ্ছে এর বয়স ১৬,মনে হচ্ছে এর বয়স,4,0.7292766923658034
After Election,after_election,33,Ajk 18 holo? Ami toh vabchilum amr cheye boyosh e boro...,ajk holo ami toh vabchilum amr cheye boyosh e boro,1,0.8662061353141605
After Election,after_election,34,জীবনে প্রথম আরো অনেক কিছু দেখবেন,জীবনে প্রথম আরো অনেক কিছু দেখবেন,4,0.839445373507045
After Election,after_election,35,তামিম ও নাকি জীবনের প্রথম ভোট দিলো,তামিম ও নাকি জীবনের প্রথম ভোট দিলো,0,0.8821753272807616
After Election,after_election,36,আসতো একটা গুপ্ত,আসতো একটা গুপ্ত,3,0.5968912403153861
After Election,after_election,37,তামিম বয়স কত আপনার..,তামিম বয়স কত আপনার,4,0.5500677981490211
After Election,after_election,38,যৈবনের প্রথম ভোট,যৈবনের প্রথম ভোট,4,0.7304980746796123
After Election,after_election,39,এই বয়সে এসেও প্রথম ভোট,এই বয়সে এসেও প্রথম ভোট,0,0.8384818361489372
After Election,after_election,40,"জীবনের ১ম ভোট, তাই না??",জীবনের ম ভোট তাই না,0,0.7299373982922652
After Election,after_election,42,আমাদের আগে দেশ,আমাদের আগে দেশ,3,0.5986302866108819
After Election,after_election,43,"ক্ষমতার আগে জনতা,",ক্ষমতার আগে জনতা,0,0.7299744487398059
After Election,after_election,44,সবার আগে বাংলাদেশ,সবার আগে বাংলাদেশ,4,0.5985163470985898
After Election,after_election,45,বাংলাদেশ জিন্দাবাদ,বাংলাদেশ জিন্দাবাদ,3,0.7292652184825906
After Election,after_election,46,আপনিও জীবনের প্রথম ভোট দিলেন।,আপনিও জীবনের প্রথম ভোট দিলেন,4,0.5876736449265956
After Election,after_election,47,Or to jibon ses er modde kisu din por morbe ar aj ke Prothom vot dilo eida kno kotha,or to jibon ses er modde kisu din por morbe ar aj ke prothom vot dilo eida kno kotha,0,0.9321704682096837
After Election,after_election,48,এতে বিএনপিতেই ভোট দিবে,এতে বিএনপিতেই ভোট দিবে,4,0.44839189891769055
After Election,after_election,49,Hasina r am9le Tamim ki Na balok chilo..na buddhi protibondi chilo..vote dey nai ???,hasina r am le tamim ki na balok chilo na buddhi protibondi chilo vote dey nai,1,0.9108407650082276
After Election,after_election,50,কারে দিলি দাড়ি না ধান,কারে দিলি দাড়ি না ধান,2,0.5479387105401322
After Election,after_election,51,কচি বয়,কচি বয়,0,0.7298027241346142
After Election,after_election,52,তামিম ইকবাল মনে হয় এবারের ভোটার হয়েছে,তামিম ইকবাল মনে হয় এবারের ভোটার হয়েছে,0,0.6181863621252713
After Election,after_election,53,Batpar ageo dese,batpar ageo dese,4,0.599990669996824
After Election,after_election,54,Aaaa. Dalal,aaaa dalal,1,0.5999904720260064
After Election,after_election,55,বড় ভাই আম্মে দালান,বড় ভাই আম্মে দালান,0,0.7302774809602363
After Election,after_election,56,দামড়া বেড়া বলে জীবনে বোট দে নাই,দামড়া বেড়া বলে জীবনে বোট দে নাই,4,0.5114619520639834
After Election,after_election,57,"এর আগে আক্কেল মাড়ি ওঠেনি,",এর আগে আক্কেল মাড়ি ওঠেনি,0,0.2
After Election,after_election,58,ক্ষনিকের পোলা,ক্ষনিকের পোলা,2,0.5963498410979446
After Election,after_election,59,বুড়ার ঘরের বুড়া মুনাফেকি কথা বর্তা আর কতো ?,বুড়ার ঘরের বুড়া মুনাফেকি কথা বর্তা আর কতো,2,0.7989167620394897
After Election,after_election,60,আমি সিউর দানের শীষে,আমি সিউর দানের শীষে,0,0.5990804574698261
After Election,after_election,61,মাত্রই ডায়াপার পরা ছাড়ছে আর প্রথম ভোট দিলো,মাত্রই ডায়াপার পরা ছাড়ছে আর প্রথম ভোট দিলো,3,0.8366919766874638
After Election,after_election,62,ভোট কেন্দ্রে দালালি করতে গিয়ে হাতে নাতে ধরা তামিম ইকবাল। এখন সেনাবাহিনীর হেফাজতে আছেন।,ভোট কেন্দ্রে দালালি করতে গিয়ে হাতে নাতে ধরা তামিম ইকবাল এখন সেনাবাহিনীর হেফাজতে আছেন,2,0.9308605827636287
After Election,after_election,63,Batpar..,batpar,4,0.599990669996824
After Election,after_election,64,বয়স ৪০ আর এখন বলে জীবনে প্রথম কতবড় বাটপার,বয়স আর এখন বলে জীবনে প্রথম কতবড় বাটপার,4,0.6656338015511685
After Election,after_election,65,এ বুইড়্যা ব্যাটার প্রথম ভোট কেমনে হয়??,এ বুইড়্যা ব্যাটার প্রথম ভোট কেমনে হয়,3,0.7947055744255446
After Election,after_election,66,Boyosh 18. Under 19 er player,boyosh under er player,2,0.7286943186164258
After Election,after_election,67,কেন? এর আগে কি পাকিস্থানে ভোট দিতেন?,কেন এর আগে কি পাকিস্থানে ভোট দিতেন,4,0.5934086119477735
After Election,after_election,68,ভাতিজা মনে হয় ২০০৫ সালে জন্মাইছে,ভাতিজা মনে হয় সালে জন্মাইছে,0,0.7301595996829382
After Election,after_election,69,বুড়ো খোকা!,বুড়ো খোকা,4,0.7315222615712558
After Election,after_election,70,৩৮ বছর বয়সে জীবনের প্রথম ভোট দিয়েছে,বছর বয়সে জীবনের প্রথম ভোট দিয়েছে,0,0.6347519046468363
After Election,after_election,71,Butper,butper,0,0.2
After Election,after_election,72,ভন্ড তামিম,ভন্ড তামিম,0,0.7332751273822825
After Election,after_election,73,Khankir pola bole ki,khankir pola bole ki,1,0.7333274355755061
After Election,after_election,74,দালাল,দালাল,0,0.5999985750924633
After Election,after_election,75,সুবিধাভোগী,সুবিধাভোগী,0,0.2
After Election,after_election,76,theলাল,theলাল,4,0.5999690821984476
After Election,after_election,77,তাইলে তিনেই আগস্ট কি করতে গেছিলো দালাল,তাইলে তিনেই আগস্ট কি করতে গেছিলো দালাল,4,0.5473277335042813
After Election,after_election,78,এএএএএএএএএএ দালাল,এএএএএএএএএএ দালাল,0,0.5999985750924633
After Election,after_election,79,দালায় কয় কি?,দালায় কয় কি,2,0.5999944818159313
After Election,after_election,80,Sala batpar ata naki ar prothom,sala batpar ata naki ar prothom,4,0.8660412941002544
After Election,after_election,81,Aghe Kar bal palaila ... Apar lok,aghe kar bal palaila apar lok,2,0.7310009228656811
After Election,after_election,82,নাটক বাজ,নাটক বাজ,4,0.7330580141733184
After Election,after_election,83,তোমার বয়স ১৮ হয়ে গেছে?,তোমার বয়স হয়ে গেছে,4,0.5999937698645293
After Election,after_election,84,শালায় মনে হয় নৌকাতে ভোট দিয়েছে,শালায় মনে হয় নৌকাতে ভোট দিয়েছে,4,0.7972285884822369
After Election,after_election,85,এ এএ ধরা খেয়ে গেলাম নাকি..,এ এএ ধরা খেয়ে গেলাম নাকি,2,0.8394253773963337
After Election,after_election,86,আমি কনফার্ম তামিম ভইংগ্যা,আমি কনফার্ম তামিম ভইংগ্যা,0,0.7332662216718911
After Election,after_election,87,চামিচ,চামিচ,0,0.2
After Election,after_election,88,আমার মনে উনি সব প্রতিকে ভোট দিছে।,আমার মনে উনি সব প্রতিকে ভোট দিছে,0,0.5273900678121666
After Election,after_election,89,জীবনের শেষ ভুট দিতে আইসা বলে প্রথম,জীবনের শেষ ভুট দিতে আইসা বলে প্রথম,3,0.4906841342833008
After Election,after_election,90,তার আগে কি কেউ ভোট দিতে নিষেধ করছিল???,তার আগে কি কেউ ভোট দিতে নিষেধ করছিল,4,0.798027616425734
After Election,after_election,91,"বড় ভাই, ভাবটা তো নিয়ে নিলেন ১৬ বছরের বাচ্চার মতো",বড় ভাই ভাবটা তো নিয়ে নিলেন বছরের বাচ্চার মতো,0,0.8826947141737467
After Election,after_election,92,ছোট ভাই তামিম,ছোট ভাই তামিম,0,0.731305197937632
After Election,after_election,93,তাই বলে কি,তাই বলে কি,3,0.5999976214331798
After Election,after_election,94,ইনশাআল্লাহ,ইনশাআল্লাহ,0,0.5999994730354111
After Election,after_election,95,"অদ্দে,বান্দিনিরপুতে কিতা ক",অদ্দে বান্দিনিরপুতে কিতা ক,4,0.5999690821984476
After Election,after_election,96,"Tmr amur paa chatso,se tmake vote dite dey nay",tmr amur paa chatso se tmake vote dite dey nay,1,0.622893790414702
After Election,after_election,97,i am to obak,i am to obak,0,0.731210664788618
After Election,after_election,98,তামিম ভাই জিন্দাবাদ,তামিম ভাই জিন্দাবাদ,0,0.798380869106348
After Election,after_election,99,গুপ্ত সাধক,গুপ্ত সাধক,3,0.5968912403153861
After Election,after_election,100,এর আগে আইডি কার্ড কী ছিলো না নেতা,এর আগে আইডি কার্ড কী ছিলো না নেতা,4,0.7971375626902693
After Election,after_election,101,আমি জানি সে ধানে দিছে,আমি জানি সে ধানে দিছে,4,0.8352403083895199
After Election,after_election,102,"আপার আমলেই ভালা আছিল,",আপার আমলেই ভালা আছিল,4,0.5999803852763
After Election,after_election,103,তখন কষ্ট করে ভোট দেওয়া লাগত না,তখন কষ্ট করে ভোট দেওয়া লাগত না,4,0.7968307983683627
After Election,after_election,104,এএএএএএএএএএএএএএএএ দালাল,এএএএএএএএএএএএএএএএ দালাল,0,0.5999985750924633
After Election,after_election,105,মনে হচ্ছে আর বয়স 20 মাত্র,মনে হচ্ছে আর বয়স মাত্র,4,0.7978711879894187
After Election,after_election,106,ভায়ে নতুন ভোটার কচি,ভায়ে নতুন ভোটার কচি,3,0.796131259366587
After Election,after_election,107,এ্যে বলে কী তিনিও জীবনের প্রথম ভোট!,এ্যে বলে কী তিনিও জীবনের প্রথম ভোট,0,0.4989643598756018
After Election,after_election,108,Number 1 Butpar,number butpar,0,0.2
After Election,after_election,109,dot Babar vote oh dot hoi jabe,dot babar vote oh dot hoi jabe,4,0.45075217076594026
After Election,after_election,110,Chinta kora jai koto boro natokbaz,chinta kora jai koto boro natokbaz,1,0.7977262256018043
After Election,after_election,111,ছবি তুলা নিশেদ ভাই সরকার বলছে,ছবি তুলা নিশেদ ভাই সরকার বলছে,2,0.835828840901345
After Election,after_election,112,Theলাল,theলাল,4,0.5999690821984476
After Election,after_election,113,এএএএএএএএএএএএএএএএএ দালাল,এএএএএএএএএএএএএএএএএ দালাল,0,0.5999985750924633
After Election,after_election,114,এহহহহহহ দালাল...,এহহহহহহ দালাল,0,0.5999985750924633
After Election,after_election,115,তাহলে সারা বছর পায়খানার গু খাইছেন,তাহলে সারা বছর পায়খানার গু খাইছেন,1,0.8372032871748913
After Election,after_election,116,ওনি ধানে মারছে ১০০%,ওনি ধানে মারছে,3,0.797309857423052
After Election,after_election,117,বিহারীদের ভোটার তালিকায় নাম উঠানো হয়েছে কিছুদিন আগেই। তাই বিহারীদের জন্য এটাই জীবনের প্রথম ভোট।,বিহারীদের ভোটার তালিকায় নাম উঠানো হয়েছে কিছুদিন আগেই তাই বিহারীদের জন্য এটাই জীবনের প্রথম ভোট,0,0.9095868998089534
After Election,after_election,118,মনে হচ্ছে ১৮ বছর তেল মারার একটা সিস্টেম থাকা উচিত,মনে হচ্ছে বছর তেল মারার একটা সিস্টেম থাকা উচিত,3,0.5666498368284608
After Election,after_election,119,"ভোট মানে শুধু নির্বাচন নয়, এটি ভবিষ্যৎ প্রজন্মের জন্য একটি অঙ্গীকার। সঠিক নেতৃত্ব বেছে নেওয়াই আজকের সবচেয়ে বড় দায়িত্ব।",ভোট মানে শুধু নির্বাচন নয় এটি ভবিষ্যৎ প্রজন্মের জন্য একটি অঙ্গীকার সঠিক নেতৃত্ব বেছে নেওয়াই আজকের সবচেয়ে বড় দায়িত্ব,3,0.9462098801750903
After Election,after_election,120,Are you being serious?,are you being serious,3,0.5999735588413664
After Election,after_election,121,ওলে লে লে লে,ওলে লে লে লে,1,0.8399938844841166
After Election,after_election,122,মাগরিব টু মাগরিব জাতীয় নির্বাচন ২০২৬,মাগরিব টু মাগরিব জাতীয় নির্বাচন,3,0.7324830352945437
After Election,after_election,123,"কথাই লজিক আছে, তারেক রহমান কে প্রথম ভোট দিছে,আগে অন্যে কাউকে দিতো",কথাই লজিক আছে তারেক রহমান কে প্রথম ভোট দিছে আগে অন্যে কাউকে দিতো,4,0.5038508018220444
After Election,after_election,124,"এই কথা মানুষ যখন মন থেকে স্বাধীন হয় তখনই বলতে পারে ! তামিম ইকবালের মত লোক যদি জীবনের প্রথম ভোট হয়, তাহলে আমরা কোথায় আছি,, জীবনের প্রথম এবারও আমি ভোট দিলাম",এই কথা মানুষ যখন মন থেকে স্বাধীন হয় তখনই বলতে পারে তামিম ইকবালের মত লোক যদি জীবনের প্রথম ভোট হয় তাহলে আমরা কোথায় আছি জীবনের প্রথম এবারও আমি ভোট দিলাম,2,0.5090137956185816
After Election,after_election,125,ধানের শীষে সিল মারা ব্যালট দিচ্ছে,ধানের শীষে সিল মারা ব্যালট দিচ্ছে,3,0.5994793329968628
After Election,after_election,126,প্রিজায়ডিং অফিসার,প্রিজায়ডিং অফিসার,0,0.2
After Election,after_election,128,এইমাত্র আঠারো বছরে পা রাখলেন তামিম ইকবাল,এইমাত্র আঠারো বছরে পা রাখলেন তামিম ইকবাল,3,0.6387770974110463
After Election,after_election,129,সুবিধাবাজের উপরে কোন নোবেল থাকলে আপনি নিশ্চিত পাশ,সুবিধাবাজের উপরে কোন নোবেল থাকলে আপনি নিশ্চিত পাশ,2,0.8834629382124973
After Election,after_election,130,"জুলাই গনঅভ্যুত্থান হয়েছে বলেই জীবনের প্রথম ভোট দিতে পারলে,",জুলাই গনঅভ্যুত্থান হয়েছে বলেই জীবনের প্রথম ভোট দিতে পারলে,4,0.9089070356842481
After Election,after_election,131,ভোট কিসে দিলেন নবাব,ভোট কিসে দিলেন নবাব,4,0.4516819340539129
After Election,after_election,132,এএএএএএএএএএএই দালাল,এএএএএএএএএএএই দালাল,0,0.5999985750924633
After Election,after_election,133,আপার আমলে এমন সময়ে সবার ভোট হয়ে যেত…এখন কেন্দ্রে গিয়ে লাইনে দাঁড়িয়ে ভোট দিতে হয়। মিস ইউ আপা,আপার আমলে এমন সময়ে সবার ভোট হয়ে যেত এখন কেন্দ্রে গিয়ে লাইনে দাঁড়িয়ে ভোট দিতে হয় মিস ইউ আপা,4,0.9265848998057092
After Election,after_election,134,নডিরপুতে কয় কি!!,নডিরপুতে কয় কি,2,0.5999944818159313
After Election,after_election,135,এইইইই দা/লা/ল,এইইইই দা লা ল,0,0.7999818786644642
After Election,after_election,136,বিএনপি ক্ষমতায় আইলে ইনশাআল্লাহ তামিম ভাই প্রধান মন্ত্রী হবেন,বিএনপি ক্ষমতায় আইলে ইনশাআল্লাহ তামিম ভাই প্রধান মন্ত্রী হবেন,0,0.9103322987824894
After Election,after_election,137,অনেক মানুষ ভোট দিতে যায়নি তাদের কি রকম লাগে,অনেক মানুষ ভোট দিতে যায়নি তাদের কি রকম লাগে,3,0.8649243996048221
After Election,after_election,138,আলহামদুলিল্লাহ,আলহামদুলিল্লাহ,2,0.5998296866266034
After Election,after_election,139,কচি বাবু এখনো বিছানায় হিসু করে।,কচি বাবু এখনো বিছানায় হিসু করে,2,0.8664231172544478
After Election,after_election,140,কেনো এর আগে দিতে কে না করছিলো।,কেনো এর আগে দিতে কে না করছিলো,2,0.39998386315590734
After Election,after_election,141,দালাল সাংবাদিক তামিম এই কথা বলে নাই।,দালাল সাংবাদিক তামিম এই কথা বলে নাই,0,0.616870316629443
After Election,after_election,142,বয়স ১৮ মাএ,বয়স মাএ,4,0.7333226036711697
After Election,after_election,143,#এই_ইইই_দালাল,এই ইইই দালাল,0,0.5999985750924633
After Election,after_election,144,হাহাহা,হাহাহা,0,0.2
After Election,after_election,145,বিহারি,বিহারি,0,0.5977500413172974
After Election,after_election,146,২০০৮ এ তামিম কি নাবালক ছিল,এ তামিম কি নাবালক ছিল,0,0.730321010559446
After Election,after_election,147,বিহারি তামিম,বিহারি তামিম,0,0.7326894975446643
After Election,after_election,148,#NoBoatNoVote,noboatnovote,4,0.5999690821984476
After Election,after_election,149,এতো দিন কোথায় ছিলেন??,এতো দিন কোথায় ছিলেন,4,0.599995252326245
After Election,after_election,150,শহীদুল ইসলাম সোহেল ঠিক বলেছেন,শহীদুল ইসলাম সোহেল ঠিক বলেছেন,1,0.7986096546649972
After Election,after_election,151,Mr dalal Iqbal khan,mr dalal iqbal khan,1,0.7326632566693798
After Election,after_election,152,৬৬৬কোটি কর মাপ মহাজনের সকল প্রতিষ্ঠান ৫ বছরের কর আওতামুক্ত এর জন্য মহা এতো খুশি?? তাই ঈদ ঈদ লাগতেছে ।,কোটি কর মাপ মহাজনের সকল প্রতিষ্ঠান বছরের কর আওতামুক্ত এর জন্য মহা এতো খুশি তাই ঈদ ঈদ লাগতেছে,3,0.6631387471879846
After Election,after_election,153,প্রতি বার ই জীবন এর প্রথম দেয় দালালে,প্রতি বার ই জীবন এর প্রথম দেয় দালালে,0,0.4677902209953661
After Election,after_election,154,ডাউট ইকবাল ১৭ বছর পরে হিসু বন্ধ হল,ডাউট ইকবাল বছর পরে হিসু বন্ধ হল,2,0.8378086959758358
After Election,after_election,155,ধন চুসা,ধন চুসা,2,0.5999568274171427
After Election,after_election,156,দাললা,দাললা,0,0.2
After Election,after_election,157,da/লাল,da লাল,0,0.5974426707636938
After Election,after_election,158,Batpar,batpar,4,0.599990669996824
After Election,after_election,159,দালাল চামচা,দালাল চামচা,0,0.5999985750924633
After Election,after_election,160,কচি বাবু এখনো সে বিছানায় হিসু করে,কচি বাবু এখনো সে বিছানায় হিসু করে,2,0.8852244771331957
After Election,after_election,161,শালায় কয় কি,শালায় কয় কি,2,0.5999944818159313
After Election,after_election,162,"আমারে ভুইলা যায়েন না,",আমারে ভুইলা যায়েন না,4,0.5999690821984476
After Election,after_election,163,মনে হচ্ছে এর বয়স ১৬ বছর মাএ,মনে হচ্ছে এর বয়স বছর মাএ,4,0.838750844762747
After Election,after_election,164,আপার লগে বিট্রে কইরা ফালাইছে,আপার লগে বিট্রে কইরা ফালাইছে,4,0.5999803852763
After Election,after_election,165,আগে ওর ভোট হাসিনা অন্য কাউকে দিয়ে সেরে দিত। ওর কষ্ট করে কেন্দ্রে যাওয়া লাগতোনা,আগে ওর ভোট হাসিনা অন্য কাউকে দিয়ে সেরে দিত ওর কষ্ট করে কেন্দ্রে যাওয়া লাগতোনা,2,0.9172812871684406
After Election,after_election,166,তামিম নিশ্চিয় ধানের শীষে ভোট দিয়েছে।,তামিম নিশ্চিয় ধানের শীষে ভোট দিয়েছে,0,0.8660098698153795
After Election,after_election,167,ইনশাআল্লাহ বিজয় আমাদের হবে,ইনশাআল্লাহ বিজয় আমাদের হবে,0,0.7333322283554251
After Election,after_election,168,তাহলে আগে তুমি গুপ্ত ছিলা তামিল কাকু!?,তাহলে আগে তুমি গুপ্ত ছিলা তামিল কাকু,4,0.6460739540418293
After Election,after_election,169,হাইরে দালাল ওই নাকি জীবনের প্রথম ভোট দিয়েছে,হাইরে দালাল ওই নাকি জীবনের প্রথম ভোট দিয়েছে,0,0.8832432612261926
After Election,after_election,170,তারুণ্যের প্রথম ভোট,তারুণ্যের প্রথম ভোট,3,0.7952078494550574
After Election,after_election,171,তাহাজ্জুদের আগে হোক,তাহাজ্জুদের আগে হোক,1,0.5989062321215194
After Election,after_election,172,বাংলাদেশে থাকতে হলে আরো কত কিছু দেখতে পারবো,বাংলাদেশে থাকতে হলে আরো কত কিছু দেখতে পারবো,4,0.8986336559315001
After Election,after_election,173,কেউ বলবে জীবনের প্রথম ভোট দিলাম,কেউ বলবে জীবনের প্রথম ভোট দিলাম,0,0.5315781311687058
After Election,after_election,174,কেউ বলবে আমার ভোট একজন দিয়ে ফেলেছে আগে,কেউ বলবে আমার ভোট একজন দিয়ে ফেলেছে আগে,0,0.5472180943563357
After Election,after_election,175,আবার কেউ বলবে আমাকে বাধা দেওয়া হয়েছে,আবার কেউ বলবে আমাকে বাধা দেওয়া হয়েছে,3,0.6398246414066049
After Election,after_election,176,#NoBoatNoElection,noboatnoelection,0,0.2
After Election,after_election,177,#NoElectionWithoutAwamileague,noelectionwithoutawamileague,0,0.2
After Election,after_election,178,আমাকে ভুলে যাইয়েন না,আমাকে ভুলে যাইয়েন না,2,0.40031005126272073
After Election,after_election,179,Jitle BCB head hoben apni sure.,jitle bcb head hoben apni sure,4,0.599991770678588
After Election,after_election,180,আগেও তিনি আপা কে সুন্দর করে ভোট দিছে,আগেও তিনি আপা কে সুন্দর করে ভোট দিছে,0,0.8656469719711664
After Election,after_election,181,খোকা শিশু কি এখনো বিছানায় হিসু করে,খোকা শিশু কি এখনো বিছানায় হিসু করে,2,0.7991281550408201
After Election,after_election,182,এই বয়সে দালালে পথম ভোট দিছে,এই বয়সে দালালে পথম ভোট দিছে,0,0.8389209026921762
After Election,after_election,183,দালাল ভোট দিছে।,দালাল ভোট দিছে,0,0.7981515099647819
After Election,after_election,184,আমাদের ফোন নিয়ে যেতে দিচ্ছে না কেন তাহলে,আমাদের ফোন নিয়ে যেতে দিচ্ছে না কেন তাহলে,2,0.8640507110026988
